,06-16-2015,08:08:16, Lane 1 ,Fwd,FF,,22,4,63,,3,20.65,4.47,,,,,,,,,,,,,,,,,,,,,,,25.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:08:39, Lane 1 ,Fwd,FF,,23,2,68,,2,9.03,,,,,,,,,,,,,,,,,,,,,,,,9.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:08:42, Lane 1 ,Fwd,FF,,24,2,61,,2,9.40,,,,,,,,,,,,,,,,,,,,,,,,9.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:08:43, Lane 1 ,Fwd,FF,,25,2,61,,2,9.60,,,,,,,,,,,,,,,,,,,,,,,,9.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:08:44, Lane 1 ,Fwd,FF,,26,2,61,,2,8.89,,,,,,,,,,,,,,,,,,,,,,,,8.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:09:01, Lane 1 ,Fwd,FF,,27,2,64,,2,9.56,,,,,,,,,,,,,,,,,,,,,,,,9.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:09:09, Lane 1 ,Fwd,FF,,28,2,63,,2,9.07,,,,,,,,,,,,,,,,,,,,,,,,9.07,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:09:15, Lane 1 ,Fwd,FF,,29,3,63,,2,11.91,,,,,,,,,,,,,,,,,,,,,,,,11.91,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:10:28, Lane 1 ,Fwd,FF,,30,2,61,,2,9.51,,,,,,,,,,,,,,,,,,,,,,,,9.51,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:10:31, Lane 1 ,Fwd,FF,,31,2,60,,2,9.18,,,,,,,,,,,,,,,,,,,,,,,,9.18,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:22, Lane 1 ,Fwd,FF,,32,5,57,,2,13.84,,,,,,,,,,,,,,,,,,,,,,,,13.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:33, Lane 1 ,Fwd,FF,,33,2,60,,2,9.11,,,,,,,,,,,,,,,,,,,,,,,,9.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:42, Lane 1 ,Fwd,FF,,34,2,57,,2,9.40,,,,,,,,,,,,,,,,,,,,,,,,9.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:44, Lane 1 ,Fwd,FF,,35,3,57,,2,10.25,,,,,,,,,,,,,,,,,,,,,,,,10.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:45, Lane 1 ,Fwd,FF,,36,2,56,,2,9.45,,,,,,,,,,,,,,,,,,,,,,,,9.45,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:46, Lane 1 ,Fwd,FF,,37,5,56,,2,13.06,,,,,,,,,,,,,,,,,,,,,,,,13.06,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:11:47, Lane 1 ,Fwd,FF,,38,1,56,,2,5.59,,,,,,,,,,,,,,,,,,,,,,,,5.59,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:12:03, Lane 1 ,Fwd,FF,,39,2,66,,2,9.22,,,,,,,,,,,,,,,,,,,,,,,,9.22,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:12:04, Lane 1 ,Fwd,FF,,40,2,65,,2,9.05,,,,,,,,,,,,,,,,,,,,,,,,9.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:12:23, Lane 1 ,Fwd,FF,,41,2,63,,2,9.12,,,,,,,,,,,,,,,,,,,,,,,,9.12,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:12:53, Lane 1 ,Fwd,FF,,42,2,61,,2,9.67,,,,,,,,,,,,,,,,,,,,,,,,9.67,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:13:26, Lane 1 ,Fwd,FF,,43,5,63,,2,14.89,,,,,,,,,,,,,,,,,,,,,,,,14.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:14:04, Lane 1 ,Fwd,FF,,44,3,60,,2,12.35,,,,,,,,,,,,,,,,,,,,,,,,12.35,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:14:47, Lane 1 ,Fwd,FF,,45,2,60,,2,9.62,,,,,,,,,,,,,,,,,,,,,,,,9.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:14:55, Lane 1 ,Fwd,FF,,46,2,63,,2,9.40,,,,,,,,,,,,,,,,,,,,,,,,9.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:15:51, Lane 1 ,Fwd,FF,,47,8,60,,3,14.74,19.68,,,,,,,,,,,,,,,,,,,,,,,34.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:17, Lane 1 ,Fwd,FF,,48,2,62,,2,9.38,,,,,,,,,,,,,,,,,,,,,,,,9.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:19, Lane 1 ,Fwd,FF,,49,2,60,,2,9.80,,,,,,,,,,,,,,,,,,,,,,,,9.80,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:22, Lane 1 ,Fwd,FF,,50,2,62,,2,9.36,,,,,,,,,,,,,,,,,,,,,,,,9.36,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:24, Lane 1 ,Fwd,FF,,51,3,60,,2,10.34,,,,,,,,,,,,,,,,,,,,,,,,10.34,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:25, Lane 1 ,Fwd,FF,,52,2,61,,2,9.13,,,,,,,,,,,,,,,,,,,,,,,,9.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:26, Lane 1 ,Fwd,FF,,53,2,59,,2,9.91,,,,,,,,,,,,,,,,,,,,,,,,9.91,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:28, Lane 1 ,Fwd,FF,,54,2,61,,2,9.78,,,,,,,,,,,,,,,,,,,,,,,,9.78,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:29, Lane 1 ,Fwd,FF,,55,2,59,,2,9.15,,,,,,,,,,,,,,,,,,,,,,,,9.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:16:40, Lane 1 ,Fwd,FF,,56,3,63,,2,12.56,,,,,,,,,,,,,,,,,,,,,,,,12.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:17:37, Lane 1 ,Fwd,FF,,57,2,61,,2,8.42,,,,,,,,,,,,,,,,,,,,,,,,8.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:17:47, Lane 1 ,Fwd,FF,,58,2,66,,2,9.29,,,,,,,,,,,,,,,,,,,,,,,,9.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:18:58, Lane 1 ,Fwd,FF,,59,2,62,,2,9.11,,,,,,,,,,,,,,,,,,,,,,,,9.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:19:01, Lane 1 ,Fwd,FF,,60,3,60,,3,11.83,17.43,,,,,,,,,,,,,,,,,,,,,,,29.26,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:19:05, Lane 1 ,Fwd,FF,,61,3,58,,2,10.31,,,,,,,,,,,,,,,,,,,,,,,,10.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:19:28, Lane 1 ,Fwd,FF,,62,2,65,,2,9.81,,,,,,,,,,,,,,,,,,,,,,,,9.81,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:19:56, Lane 1 ,Fwd,FF,,63,2,62,,2,9.02,,,,,,,,,,,,,,,,,,,,,,,,9.02,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:20:01, Lane 1 ,Fwd,FF,,64,2,60,,2,9.62,,,,,,,,,,,,,,,,,,,,,,,,9.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:21:40, Lane 1 ,Rev,FF,,65,3,67,,2,10.62,,,,,,,,,,,,,,,,,,,,,,,,10.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:23:34, Lane 1 ,Fwd,FF,,66,2,62,,2,8.27,,,,,,,,,,,,,,,,,,,,,,,,8.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:23:37, Lane 1 ,Fwd,FF,,67,5,63,,2,16.00,,,,,,,,,,,,,,,,,,,,,,,,16.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:23:38, Lane 1 ,Fwd,FF,,68,3,62,,2,11.82,,,,,,,,,,,,,,,,,,,,,,,,11.82,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:24:22, Lane 1 ,Fwd,FF,,69,3,63,,2,10.33,,,,,,,,,,,,,,,,,,,,,,,,10.33,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:24:59, Lane 1 ,Fwd,FF,,70,3,67,,2,11.90,,,,,,,,,,,,,,,,,,,,,,,,11.90,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:25:06, Lane 1 ,Fwd,FF,,71,3,61,,2,10.40,,,,,,,,,,,,,,,,,,,,,,,,10.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:25:56, Lane 1 ,Fwd,FF,,72,3,53,,2,11.23,,,,,,,,,,,,,,,,,,,,,,,,11.23,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:26:30, Lane 1 ,Fwd,FF,,73,8,49,,4,14.57,25.43,3.64,,,,,,,,,,,,,,,,,,,,,,43.64,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:26:41, Lane 1 ,Fwd,FF,,74,2,65,,2,9.14,,,,,,,,,,,,,,,,,,,,,,,,9.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:26:43, Lane 1 ,Fwd,FF,,75,2,66,,2,9.89,,,,,,,,,,,,,,,,,,,,,,,,9.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:28:42, Lane 1 ,Fwd,FF,,76,5,62,,2,16.15,,,,,,,,,,,,,,,,,,,,,,,,16.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:28:46, Lane 1 ,Fwd,FF,,77,3,61,,2,11.56,,,,,,,,,,,,,,,,,,,,,,,,11.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:29:01, Lane 1 ,Fwd,FF,,78,2,64,,2,8.81,,,,,,,,,,,,,,,,,,,,,,,,8.81,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:32:46, Lane 1 ,Fwd,FF,,79,3,57,,2,12.42,,,,,,,,,,,,,,,,,,,,,,,,12.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:32:48, Lane 1 ,Fwd,FF,,80,2,61,,2,9.76,,,,,,,,,,,,,,,,,,,,,,,,9.76,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:32:50, Lane 1 ,Fwd,FF,,81,2,61,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:33:59, Lane 1 ,Fwd,FF,,82,2,59,,2,9.13,,,,,,,,,,,,,,,,,,,,,,,,9.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:12, Lane 1 ,Fwd,FF,,83,3,56,,2,10.29,,,,,,,,,,,,,,,,,,,,,,,,10.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:16, Lane 1 ,Fwd,FF,,84,2,55,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:18, Lane 1 ,Fwd,FF,,85,5,55,,2,13.54,,,,,,,,,,,,,,,,,,,,,,,,13.54,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:20, Lane 1 ,Fwd,FF,,86,5,58,,2,13.02,,,,,,,,,,,,,,,,,,,,,,,,13.02,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:21, Lane 1 ,Fwd,FF,,87,2,58,,2,9.69,,,,,,,,,,,,,,,,,,,,,,,,9.69,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:38, Lane 1 ,Fwd,FF,,88,3,59,,2,12.79,,,,,,,,,,,,,,,,,,,,,,,,12.79,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:44, Lane 1 ,Fwd,FF,,89,3,60,,2,10.25,,,,,,,,,,,,,,,,,,,,,,,,10.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:46, Lane 1 ,Fwd,FF,,90,2,60,,2,9.53,,,,,,,,,,,,,,,,,,,,,,,,9.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:34:51, Lane 1 ,Fwd,FF,,91,2,59,,2,8.81,,,,,,,,,,,,,,,,,,,,,,,,8.81,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:35:49, Lane 1 ,Fwd,FF,,92,3,60,,2,11.56,,,,,,,,,,,,,,,,,,,,,,,,11.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:36:58, Lane 1 ,Fwd,FF,,93,2,62,,2,10.00,,,,,,,,,,,,,,,,,,,,,,,,10.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:36:59, Lane 1 ,Fwd,FF,,94,2,61,,2,9.25,,,,,,,,,,,,,,,,,,,,,,,,9.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:37:11, Lane 1 ,Fwd,FF,,95,2,63,,2,9.62,,,,,,,,,,,,,,,,,,,,,,,,9.62,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:37:48, Lane 1 ,Fwd,FF,,96,2,61,,2,8.51,,,,,,,,,,,,,,,,,,,,,,,,8.51,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:38:37, Lane 1 ,Fwd,FF,,97,3,61,,2,12.36,,,,,,,,,,,,,,,,,,,,,,,,12.36,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:38:49, Lane 1 ,Fwd,FF,,98,2,64,,2,9.54,,,,,,,,,,,,,,,,,,,,,,,,9.54,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:39:24, Lane 1 ,Fwd,FF,,99,2,58,,2,9.13,,,,,,,,,,,,,,,,,,,,,,,,9.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:39:25, Lane 1 ,Fwd,FF,,100,2,62,,2,9.00,,,,,,,,,,,,,,,,,,,,,,,,9.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:39:27, Lane 1 ,Fwd,FF,,101,2,58,,2,9.80,,,,,,,,,,,,,,,,,,,,,,,,9.80,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:39:29, Lane 1 ,Fwd,FF,,102,8,62,,3,12.36,23.28,,,,,,,,,,,,,,,,,,,,,,,35.64,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:40:02, Lane 1 ,Fwd,FF,,103,3,59,,2,12.09,,,,,,,,,,,,,,,,,,,,,,,,12.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:41:10, Lane 1 ,Fwd,FF,,104,9,59,,5,20.72,4.49,31.86,10.45,,,,,,,,,,,,,,,,,,,,,67.52,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:41:13, Lane 1 ,Fwd,FF,,105,3,57,,3,11.50,16.20,,,,,,,,,,,,,,,,,,,,,,,27.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:41:14, Lane 1 ,Fwd,FF,,106,2,57,,2,9.00,,,,,,,,,,,,,,,,,,,,,,,,9.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:41:16, Lane 1 ,Fwd,FF,,107,2,56,,2,9.45,,,,,,,,,,,,,,,,,,,,,,,,9.45,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:41:17, Lane 1 ,Fwd,FF,,108,2,58,,2,9.30,,,,,,,,,,,,,,,,,,,,,,,,9.30,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:42:00, Lane 1 ,Fwd,FF,,109,3,63,,2,10.33,,,,,,,,,,,,,,,,,,,,,,,,10.33,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:43:44, Lane 1 ,Fwd,FF,,110,3,60,,2,10.77,,,,,,,,,,,,,,,,,,,,,,,,10.77,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:43:45, Lane 1 ,Fwd,FF,,111,2,57,,2,9.15,,,,,,,,,,,,,,,,,,,,,,,,9.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:43:46, Lane 1 ,Fwd,FF,,112,2,58,,2,9.00,,,,,,,,,,,,,,,,,,,,,,,,9.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:13, Lane 1 ,Fwd,FF,,113,2,54,,2,10.19,,,,,,,,,,,,,,,,,,,,,,,,10.19,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:22, Lane 1 ,Fwd,FF,,114,4,62,,2,22.00,,,,,,,,,,,,,,,,,,,,,,,,22.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:23, Lane 1 ,Fwd,FF,,115,2,62,,2,8.93,,,,,,,,,,,,,,,,,,,,,,,,8.93,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:42, Lane 1 ,Fwd,FF,,116,3,58,,2,11.92,,,,,,,,,,,,,,,,,,,,,,,,11.92,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:43, Lane 1 ,Fwd,FF,,117,2,57,,2,9.00,,,,,,,,,,,,,,,,,,,,,,,,9.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:44:45, Lane 1 ,Fwd,FF,,118,2,58,,2,9.55,,,,,,,,,,,,,,,,,,,,,,,,9.55,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:45:05, Lane 1 ,Fwd,FF,,119,2,63,,2,9.42,,,,,,,,,,,,,,,,,,,,,,,,9.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:45:10, Lane 1 ,Fwd,FF,,120,9,64,,5,15.12,4.54,37.04,4.44,,,,,,,,,,,,,,,,,,,,,61.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:46:08, Lane 1 ,Fwd,FF,,121,2,57,,2,9.31,,,,,,,,,,,,,,,,,,,,,,,,9.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:46:54, Lane 1 ,Fwd,FF,,122,2,58,,2,9.60,,,,,,,,,,,,,,,,,,,,,,,,9.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:46:55, Lane 1 ,Fwd,FF,,123,2,56,,2,9.27,,,,,,,,,,,,,,,,,,,,,,,,9.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:46:59, Lane 1 ,Fwd,FF,,124,2,54,,2,9.00,,,,,,,,,,,,,,,,,,,,,,,,9.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:47:15, Lane 1 ,Fwd,FF,,125,2,68,,2,9.70,,,,,,,,,,,,,,,,,,,,,,,,9.70,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:47:32, Lane 1 ,Fwd,FF,,126,4,62,,2,21.84,,,,,,,,,,,,,,,,,,,,,,,,21.84,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:49:52, Lane 1 ,Fwd,FF,,127,3,63,,2,12.47,,,,,,,,,,,,,,,,,,,,,,,,12.47,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:49:53, Lane 1 ,Fwd,FF,,128,2,63,,2,8.46,,,,,,,,,,,,,,,,,,,,,,,,8.46,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:49:55, Lane 1 ,Fwd,FF,,129,3,62,,2,10.83,,,,,,,,,,,,,,,,,,,,,,,,10.83,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:49:56, Lane 1 ,Fwd,FF,,130,2,62,,2,9.36,,,,,,,,,,,,,,,,,,,,,,,,9.36,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-16-2015,08:50:36, Lane 1 ,Fwd,FF,,131,3,63,,2,10.43,,,,,,,,,,,,,,,,,,,,,,,,10.43,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
