,06-15-2015,13:48:31, Lane 1 ,Fwd,FF,,96,10,50,,6,7.60,112.28,8.11,112.36,7.74,,,,,,,,,,,,,,,,,,,,248.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:48:31, Lane 1 ,Fwd,FF,,97,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:49:48, Lane 1 ,Fwd,FF,,98,2,50,,2,7.89,,,,,,,,,,,,,,,,,,,,,,,,7.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:50:44, Lane 1 ,Fwd,FF,,99,15,50,,11,9.06,16.51,Invalid,8.33,173.07,10.52,131.21,9.79,213.54,8.62,,,,,,,,,,,,,,,580.65,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:50:44, Lane 1 ,Fwd,FF,,100,2,50,,2,7.89,,,,,,,,,,,,,,,,,,,,,,,,7.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:51:05, Lane 1 ,Fwd,FF,,101,2,50,,2,8.40,,,,,,,,,,,,,,,,,,,,,,,,8.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:51:22, Lane 1 ,Fwd,FF,,102,9,50,,5,13.01,3.58,27.03,3.36,,,,,,,,,,,,,,,,,,,,,46.98,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:52:06, Lane 1 ,Fwd,FF,,103,2,50,,4,7.74,157.51,7.89,,,,,,,,,,,,,,,,,,,,,,173.14,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:52:06, Lane 1 ,Fwd,FF,,104,3,50,,2,10.37,,,,,,,,,,,,,,,,,,,,,,,,10.37,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:53:09, Lane 1 ,Fwd,FF,,105,8,50,,4,11.11,18.26,2.70,,,,,,,,,,,,,,,,,,,,,,32.07,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:53:09, Lane 1 ,Fwd,FF,,106,2,50,,2,9.28,,,,,,,,,,,,,,,,,,,,,,,,9.28,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:53:43, Lane 1 ,Fwd,FF,,107,2,50,,2,7.67,,,,,,,,,,,,,,,,,,,,,,,,7.67,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:53:43, Lane 1 ,Fwd,FF,,108,2,50,,4,7.74,86.13,7.67,,,,,,,,,,,,,,,,,,,,,,101.54,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:54:16, Lane 1 ,Fwd,FF,,109,2,50,,4,8.77,Invalid,7.67,,,,,,,,,,,,,,,,,,,,,,16.44,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:54:16, Lane 1 ,Fwd,FF,,110,2,50,,2,7.31,,,,,,,,,,,,,,,,,,,,,,,,7.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:54:49, Lane 1 ,Fwd,FF,,111,2,50,,2,7.82,,,,,,,,,,,,,,,,,,,,,,,,7.82,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:55:27, Lane 1 ,Fwd,FF,,112,2,50,,2,9.28,,,,,,,,,,,,,,,,,,,,,,,,9.28,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:55:38, Lane 1 ,Fwd,FF,,113,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:55:38, Lane 1 ,Fwd,FF,,114,2,50,,2,9.42,,,,,,,,,,,,,,,,,,,,,,,,9.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:56:05, Lane 1 ,Fwd,FF,,115,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:56:43, Lane 1 ,Fwd,FF,,116,2,50,,2,7.74,,,,,,,,,,,,,,,,,,,,,,,,7.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:57:04, Lane 1 ,Fwd,FF,,117,2,50,,2,8.11,,,,,,,,,,,,,,,,,,,,,,,,8.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:58:38, Lane 1 ,Fwd,FF,,118,2,50,,4,10.37,90.22,7.96,,,,,,,,,,,,,,,,,,,,,,108.55,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,13:59:56, Lane 1 ,Fwd,FF,,1,15,50,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-15-2015,14:00:07, Lane 1 ,Fwd,FF,,2,13,50,,7,104.25,8.33,91.61,8.33,72.40,8.77,,,,,,,,,,,,,,,,,,,293.69,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:00:29, Lane 1 ,Fwd,FF,,3,10,50,,6,7.82,74.88,7.96,77.51,8.55,,,,,,,,,,,,,,,,,,,,176.72,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:00:29, Lane 1 ,Fwd,FF,,4,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:03:09, Lane 1 ,Fwd,FF,,5,15,50,,10,8.03,186.58,20.97,115.72,10.89,20.53,3.36,72.11,9.06,,,,,,,,,,,,,,,,447.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:03:09, Lane 1 ,Fwd,FF,,6,2,50,,2,8.69,,,,,,,,,,,,,,,,,,,,,,,,8.69,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:03:30, Lane 1 ,Fwd,FF,,7,8,50,,3,10.08,18.19,,,,,,,,,,,,,,,,,,,,,,,28.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:03:57, Lane 1 ,Fwd,FF,,8,2,50,,2,7.16,,,,,,,,,,,,,,,,,,,,,,,,7.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:04:21, Lane 1 ,Fwd,FF,,9,2,50,,2,7.60,,,,,,,,,,,,,,,,,,,,,,,,7.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:04:47, Lane 1 ,Fwd,FF,,10,2,50,,2,6.57,,,,,,,,,,,,,,,,,,,,,,,,6.57,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:05:43, Lane 1 ,Fwd,FF,,11,2,50,,2,7.16,,,,,,,,,,,,,,,,,,,,,,,,7.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:05:55, Lane 1 ,Fwd,FF,,12,9,50,,5,8.62,155.24,8.40,19.07,,,,,,,,,,,,,,,,,,,,,191.33,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:05:55, Lane 1 ,Fwd,FF,,13,2,50,,2,9.28,,,,,,,,,,,,,,,,,,,,,,,,9.28,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:07:47, Lane 1 ,Fwd,FF,,14,15,50,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-15-2015,14:08:00, Lane 1 ,Fwd,FF,,15,15,50,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-15-2015,14:08:15, Lane 1 ,Fwd,FF,,16,2,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:08:23, Lane 1 ,Fwd,FF,,17,2,50,,2,7.74,,,,,,,,,,,,,,,,,,,,,,,,7.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:09:08, Lane 1 ,Fwd,FF,,18,2,50,,2,7.23,,,,,,,,,,,,,,,,,,,,,,,,7.23,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:09:27, Lane 1 ,Fwd,FF,,19,2,50,,2,7.31,,,,,,,,,,,,,,,,,,,,,,,,7.31,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:09:40, Lane 1 ,Fwd,FF,,20,3,50,,3,11.91,16.36,,,,,,,,,,,,,,,,,,,,,,,28.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:09:40, Lane 1 ,Fwd,FF,,21,2,50,,2,10.15,,,,,,,,,,,,,,,,,,,,,,,,10.15,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:09:59, Lane 1 ,Fwd,FF,,22,2,50,,2,9.72,,,,,,,,,,,,,,,,,,,,,,,,9.72,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:10:54, Lane 1 ,Fwd,FF,,23,2,50,,4,7.09,98.26,7.01,,,,,,,,,,,,,,,,,,,,,,112.36,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:11:07, Lane 1 ,Fwd,FF,,24,2,50,,2,6.50,,,,,,,,,,,,,,,,,,,,,,,,6.50,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:11:07, Lane 1 ,Fwd,FF,,25,2,50,,2,7.16,,,,,,,,,,,,,,,,,,,,,,,,7.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:11:57, Lane 1 ,Fwd,FF,,26,2,50,,2,9.79,,,,,,,,,,,,,,,,,,,,,,,,9.79,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:12:08, Lane 1 ,Fwd,FF,,27,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:12:34, Lane 1 ,Fwd,FF,,28,2,50,,2,7.23,,,,,,,,,,,,,,,,,,,,,,,,7.23,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:13:16, Lane 1 ,Fwd,FF,,29,2,50,,2,7.38,,,,,,,,,,,,,,,,,,,,,,,,7.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:13:16, Lane 1 ,Fwd,FF,,30,2,50,,2,7.60,,,,,,,,,,,,,,,,,,,,,,,,7.60,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:13:38, Lane 1 ,Fwd,FF,,31,15,50,,8,10.15,156.19,7.96,17.75,3.00,125.36,10.15,,,,,,,,,,,,,,,,,,330.56,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:13:38, Lane 1 ,Fwd,FF,,32,2,50,,2,7.82,,,,,,,,,,,,,,,,,,,,,,,,7.82,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:14:17, Lane 1 ,Fwd,FF,,33,2,50,,2,8.11,,,,,,,,,,,,,,,,,,,,,,,,8.11,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:14:37, Lane 1 ,Fwd,FF,,34,2,50,,2,6.87,,,,,,,,,,,,,,,,,,,,,,,,6.87,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:16:17, Lane 1 ,Fwd,FF,,35,2,50,,4,10.37,Invalid,9.72,,,,,,,,,,,,,,,,,,,,,,20.09,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:16:17, Lane 1 ,Fwd,FF,,36,2,50,,2,9.42,,,,,,,,,,,,,,,,,,,,,,,,9.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:17:13, Lane 1 ,Fwd,FF,,37,2,50,,2,8.40,,,,,,,,,,,,,,,,,,,,,,,,8.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:17:13, Lane 1 ,Fwd,FF,,38,13,50,,7,12.79,4.46,37.48,4.24,74.44,8.69,,,,,,,,,,,,,,,,,,,142.10,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:18:23, Lane 1 ,Fwd,FF,,39,10,50,,6,8.03,Invalid,11.11,154.29,8.33,,,,,,,,,,,,,,,,,,,,181.76,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:18:23, Lane 1 ,Fwd,FF,,40,2,50,,4,11.40,92.71,8.18,,,,,,,,,,,,,,,,,,,,,,112.29,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:19:10, Lane 1 ,Fwd,FF,,41,2,50,,2,9.28,,,,,,,,,,,,,,,,,,,,,,,,9.28,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:19:47, Lane 1 ,Fwd,FF,,42,2,50,,2,7.16,,,,,,,,,,,,,,,,,,,,,,,,7.16,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:20:08, Lane 1 ,Fwd,FF,,43,2,50,,4,8.33,103.88,8.84,,,,,,,,,,,,,,,,,,,,,,121.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:20:08, Lane 1 ,Fwd,FF,,44,3,50,,2,12.05,,,,,,,,,,,,,,,,,,,,,,,,12.05,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:20:22, Lane 1 ,Fwd,FF,,45,2,50,,2,8.18,,,,,,,,,,,,,,,,,,,,,,,,8.18,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:21:05, Lane 1 ,Fwd,FF,,46,2,50,,2,7.89,,,,,,,,,,,,,,,,,,,,,,,,7.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:21:05, Lane 1 ,Fwd,FF,,47,2,50,,2,8.03,,,,,,,,,,,,,,,,,,,,,,,,8.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:21:16, Lane 1 ,Fwd,FF,,48,2,50,,4,6.72,95.26,9.42,,,,,,,,,,,,,,,,,,,,,,111.40,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:22:24, Lane 1 ,Fwd,FF,,49,15,50,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-15-2015,14:22:38, Lane 1 ,Fwd,FF,,50,2,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:22:55, Lane 1 ,Fwd,FF,,51,2,50,,2,9.13,,,,,,,,,,,,,,,,,,,,,,,,9.13,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:22:55, Lane 1 ,Fwd,FF,,52,2,50,,2,8.91,,,,,,,,,,,,,,,,,,,,,,,,8.91,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:23:30, Lane 1 ,Fwd,FF,,53,3,50,,2,11.98,,,,,,,,,,,,,,,,,,,,,,,,11.98,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:23:30, Lane 1 ,Fwd,FF,,54,8,50,,3,8.62,18.41,,,,,,,,,,,,,,,,,,,,,,,27.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:23:55, Lane 1 ,Fwd,FF,,55,3,50,,2,11.03,,,,,,,,,,,,,,,,,,,,,,,,11.03,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:24:34, Lane 1 ,Fwd,FF,,56,15,50,,12,7.45,88.03,10.08,96.87,8.25,89.20,9.28,104.98,11.47,82.48,8.18,,,,,,,,,,,,,,516.27,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:25:30, Lane 1 ,Fwd,FF,,57,2,50,,4,7.89,112.87,10.59,,,,,,,,,,,,,,,,,,,,,,131.35,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:25:30, Lane 1 ,Fwd,FF,,58,2,50,,4,9.86,71.74,11.61,,,,,,,,,,,,,,,,,,,,,,93.21,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:26:43, Lane 1 ,Fwd,FF,,59,2,50,,2,10.01,,,,,,,,,,,,,,,,,,,,,,,,10.01,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:27:51, Lane 1 ,Fwd,FF,,60,2,50,,2,6.72,,,,,,,,,,,,,,,,,,,,,,,,6.72,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:19, Lane 1 ,Fwd,FF,,61,4,50,,2,20.89,,,,,,,,,,,,,,,,,,,,,,,,20.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:19, Lane 1 ,Fwd,FF,,62,2,50,,4,9.57,85.84,12.13,,,,,,,,,,,,,,,,,,,,,,107.54,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:31, Lane 1 ,Fwd,FF,,63,2,50,,2,6.94,,,,,,,,,,,,,,,,,,,,,,,,6.94,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:44, Lane 1 ,Fwd,FF,,64,2,50,,2,8.55,,,,,,,,,,,,,,,,,,,,,,,,8.55,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:52, Lane 1 ,Fwd,FF,,65,3,50,,2,10.59,,,,,,,,,,,,,,,,,,,,,,,,10.59,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:28:52, Lane 1 ,Fwd,FF,,66,2,50,,2,7.74,,,,,,,,,,,,,,,,,,,,,,,,7.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:29:24, Lane 1 ,Fwd,FF,,67,2,50,,2,7.96,,,,,,,,,,,,,,,,,,,,,,,,7.96,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:29:32, Lane 1 ,Fwd,FF,,68,2,50,,2,6.65,,,,,,,,,,,,,,,,,,,,,,,,6.65,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:29:57, Lane 1 ,Fwd,FF,,69,2,50,,2,8.33,,,,,,,,,,,,,,,,,,,,,,,,8.33,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:30:10, Lane 1 ,Fwd,FF,,70,3,50,,2,11.25,,,,,,,,,,,,,,,,,,,,,,,,11.25,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:30:22, Lane 1 ,Fwd,FF,,71,2,50,,2,9.35,,,,,,,,,,,,,,,,,,,,,,,,9.35,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:30:22, Lane 1 ,Fwd,FF,,72,2,50,,2,7.74,,,,,,,,,,,,,,,,,,,,,,,,7.74,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:30:57, Lane 1 ,Fwd,FF,,73,2,50,,2,8.69,,,,,,,,,,,,,,,,,,,,,,,,8.69,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:31:59, Lane 1 ,Fwd,FF,,74,15,50,,>Range,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,0.000
,06-15-2015,14:32:15, Lane 1 ,Fwd,FF,,75,2,50,,2,9.42,,,,,,,,,,,,,,,,,,,,,,,,9.42,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:32:27, Lane 1 ,Fwd,FF,,76,5,50,,2,17.68,,,,,,,,,,,,,,,,,,,,,,,,17.68,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:32:27, Lane 1 ,Fwd,FF,,77,4,50,,2,26.52,,,,,,,,,,,,,,,,,,,,,,,,26.52,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:32:48, Lane 1 ,Fwd,FF,,78,2,50,,2,7.38,,,,,,,,,,,,,,,,,,,,,,,,7.38,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:32:48, Lane 1 ,Fwd,FF,,79,2,50,,2,7.89,,,,,,,,,,,,,,,,,,,,,,,,7.89,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:33:03, Lane 1 ,Fwd,FF,,80,9,50,,5,9.79,3.29,27.47,3.22,,,,,,,,,,,,,,,,,,,,,43.77,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:33:21, Lane 1 ,Fwd,FF,,81,2,50,,2,7.53,,,,,,,,,,,,,,,,,,,,,,,,7.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:33:29, Lane 1 ,Fwd,FF,,82,2,50,,2,7.23,,,,,,,,,,,,,,,,,,,,,,,,7.23,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:33:46, Lane 1 ,Fwd,FF,,83,2,50,,2,9.06,,,,,,,,,,,,,,,,,,,,,,,,9.06,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:34:48, Lane 1 ,Fwd,FF,,84,2,50,,2,8.18,,,,,,,,,,,,,,,,,,,,,,,,8.18,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
,06-15-2015,14:35:22, Lane 1 ,Fwd,FF,,85,2,50,,2,7.53,,,,,,,,,,,,,,,,,,,,,,,,7.53,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
